province,id,time,year,month,CarbonDioxide,Industrial,GDP,Electricity,Dnvalue,I-population,O-population,H-temperature,L-temperature
Zhejiang,11,202205,2022,5,30.81763,33168.8,6281.06,0.723989,6.12,445.42,462.48,24.25,15.93
Zhejiang,11,202206,2022,6,30.28798,42250.3,6407.65,0.720959,5.58,647.3,645.69,29.9,21.85
Zhejiang,11,202207,2022,7,36.66943,52070.6,6431.98,0.732367,2.38,789.13,775.19,35.44,25.87
Zhejiang,11,202208,2022,8,38.64957,61249.2,6567.31,0.741429,5.09,719.45,733.51,36.31,26.27
Zhejiang,11,202209,2022,9,33.79005,70538.1,6727.68,0.744338,5.39,689.2,680.58,29.17,20.75
Zhejiang,11,202210,2022,10,30.72116,80179.3,7203.15,0.741359,6.26,704.97,682.66,23.35,15.15
Zhejiang,11,202211,2022,11,30.24695,89354.4,7209.16,0.741748,4.96,557.79,552.18,19.85,13.1
Zhejiang,11,202212,2022,12,31.85687,99064.9,7035.33,0.742309,6.64,459.58,513.41,10.05,3.18
Zhejiang,11,202301,2023,1,26.82695,109256.4,6420.54,0.669522,7.11,703.07,896.96,11.79,3.4
Zhejiang,11,202302,2023,2,23.46043,61642.35,6235.43,0.668704,6.81,846.24,645.11,12.11,5.07
Zhejiang,11,202303,2023,3,35.48946,14028.3,6230.94,0.697189,5.53,811.11,795.52,17.42,8.34
Zhejiang,11,202304,2023,4,32.49655,23890.4,6575.23,0.707375,6.59,906.52,913.81,21.55,12.76
Zhejiang,11,202305,2023,5,33.99279,32819.7,6718.91,0.716947,5.9,905.59,898.08,26.5,17.54
Zhejiang,11,202306,2023,6,34.59516,42031.2,6833.13,0.722745,5.68,802.21,795.63,29.77,22.25
Zhejiang,11,202307,2023,7,37.37362,51923.7,6777.48,0.730223,6.34,914.86,898.67,33.65,25.64
Zhejiang,11,202308,2023,8,35.03436,61022.3,6900.59,0.731851,6.21,966.18,987.16,32.16,24.29
Zhejiang,11,202309,2023,9,31.88002,70773.7,7062.67,0.732224,6.28,768.3,802.47,30.14,22.61
Zhejiang,11,202310,2023,10,31.35153,81000.7,7648.21,0.73101,6.92,845.85,792.13,24.37,15.85
Zhejiang,11,202311,2023,11,31.38178,90542.7,7658.49,0.730054,7.32,672.12,667.14,19.41,9.47
Zhejiang,11,202312,2023,12,33.88718,100788.1,7475.93,0.733339,6.05,640.29,648.85,12.29,3.79
Zhejiang,11,202401,2024,1,30.31815,112056.6,6847.42,0.699969,6.66,178.41,302.54,11.38,2.77
Zhejiang,11,202402,2024,2,25.61993,58713.35,6648.71,0.699594,6.94,840.08,795.83,10.92,4.08
Zhejiang,11,202403,2024,3,35.23116,5370.1,6640.87,0.716935,6.59,765.98,698.5,17.91,8.71
Zhejiang,11,202404,2024,4,31.91814,8563.7,6948.19,0.719019,4.72,816.26,802.38,22.21,15.02
Zhejiang,11,202405,2024,5,32.63803,11700.3,7097.69,0.717124,6.9,917.54,829.93,26.11,17.16
Zhejiang,11,202406,2024,6,29.4819,14852.8,7218.04,0.709892,9.08,786.49,786.04,27.45,21.43
Zhejiang,11,202407,2024,7,35.7806,18289.1,7264.38,0.716267,11.26,897.32,876.32,34.93,26.33
Zhejiang,11,202408,2024,8,36.57017,21485.5,7326.06,0.725638,13.44,917.55,945.29,35.76,26.19
Zhejiang,11,202409,2024,9,34.92594,24709.6,7358.76,0.730323,15.62,707.75,716.22,31.14,23.84
Zhejiang,11,202410,2024,10,32.41283,27655.7,7391.47,0.730206,17.8,897.47,871.13,23.03,16.62
Zhejiang,11,202411,2024,11,31.95889,30198.8,7424.17,0.729115,19.98,718.36,713.53,18.72,11.81
Zhejiang,11,202412,2024,12,35.06428,33191.3,7456.88,0.731171,22.16,672.43,689.5,11.66,4.24
Anhui,12,201901,2019,1,29.77066,36256.6,2441.77,0.969819,1.92,616.03,717.14,7.18,0.1
Anhui,12,201902,2019,2,22.98532,20655.65,2369.49,0.964444,2.24,616.64,714.79,7.14,1.47
Anhui,12,201903,2019,3,28.67261,5054.7,2378.11,0.959069,2.56,584.14,657.86,16.49,6.87
Anhui,12,201904,2019,4,27.83407,8389.1,2727.79,0.955059,2.57,551.66,600.97,22.39,12.33
Anhui,12,201905,2019,5,28.49057,11268.9,2802.69,0.952316,2.6,519.22,544.14,26.7,16.85
Anhui,12,201906,2019,6,29.89602,14248.4,2858.55,0.951421,2.58,486.84,487.42,29.99,21.55
Anhui,12,201907,2019,7,33.03574,17427.6,2788.71,0.951678,2.52,454.55,430.83,32.31,24.5
Anhui,12,201908,2019,8,33.66366,20434.5,2845.31,0.951578,2.24,422.35,374.4,32.32,24.28
Anhui,12,201909,2019,9,29.40236,23541.5,2922.37,0.950537,2.56,390.28,318.18,28.67,19.62
Anhui,12,201910,2019,10,27.99493,26848.4,3528.74,0.951153,2.75,358.34,262.19,23.42,14.32
Anhui,12,201911,2019,11,29.48243,29395.7,3500.92,0.951445,2.77,326.57,206.47,17.56,8
Anhui,12,201912,2019,12,33.45456,32762.2,3338.12,0.952264,2.67,294.99,151.05,11.47,2.6
Anhui,12,202001,2020,1,23.0684,36623.7,2677.86,0.950208,2.32,676.75,481.84,7.54,1.43
Anhui,12,202002,2020,2,23.50703,20367.8,2537.57,0.950185,2.68,743.39,588.83,12.88,3.47
Anhui,12,202003,2020,3,27.55818,4111.9,2558.13,0.942392,2.7,804.89,690.32,16.81,7.2
Anhui,12,202004,2020,4,27.54778,7011.8,3049.3,0.940242,2.89,854.1,777.52,21.21,9.8
Anhui,12,202005,2020,5,29.40311,10051.9,3194.82,0.939625,2.68,883.88,841.62,28.57,18.1
Anhui,12,202006,2020,6,29.46639,13104.7,3301.76,0.939898,2.22,887.07,873.81,29.59,22.5
Anhui,12,202007,2020,7,28.55869,16489,3276.23,0.940407,2.15,856.54,865.3,28.42,22.98
Anhui,12,202008,2020,8,34.32509,19666.3,3365.95,0.93942,2.59,785.12,807.28,33.07,25.5
Anhui,12,202009,2020,9,32.06625,22913.8,3477.29,0.939632,2.35,665.68,690.95,27.49,18.64
Anhui,12,202010,2020,10,31.75064,26468.8,3765.4,0.939645,2.97,491.07,507.5,20.76,12.31
Anhui,12,202011,2020,11,33.90166,30074.2,3788.11,0.940184,2.78,311.14,310.38,16,7.74
Anhui,12,202012,2020,12,39.17046,33952.8,3701.29,0.94246,3.21,301.98,292.21,7.96,0.07
Anhui,12,202101,2021,1,31.88187,38396.1,3220.99,0.931198,3.13,376.62,312.76,8.62,-0.36
Anhui,12,202102,2021,2,37.58795,5958.5,3137.2,0.931072,3.3,424.75,450.18,14.54,4.77
Anhui,12,202103,2021,3,24.41273,9745.6,3166.76,0.929972,2.93,380.64,409.02,15.12,7.31
Anhui,12,202104,2021,4,32.19769,13446.6,3549.08,0.929491,3.14,433.83,427.09,19.28,11.28
Anhui,12,202105,2021,5,29.81534,17212.7,3657.54,0.928254,2.87,471.97,477.15,26.14,17.3
Anhui,12,202106,2021,6,30.77876,21185.6,3729.89,0.927991,2.69,440.21,435.95,30.58,21.66
Anhui,12,202107,2021,7,31.82582,24844.7,3673.58,0.924552,2.69,437.89,442.8,30.9,24.32
Anhui,12,202108,2021,8,33.15494,28502.6,3747.42,0.924308,3.01,340.69,323.95,30.31,23.16
Anhui,12,202109,2021,9,33.46296,32519,3858.81,0.924454,2.68,461.74,444.94,29.92,20.75
Anhui,12,202110,2021,10,31.02207,36455.7,4103.34,0.923218,2.48,594.9,606.58,21.85,13.34
Anhui,12,202111,2021,11,29.84354,40529.3,4122.35,0.922864,2.92,440.33,435.99,17.02,6.14
Anhui,12,202112,2021,12,30.16141,45275.7,4015.93,0.923898,3.19,432.55,416.35,11.55,1.02
Anhui,12,202201,2022,1,33.63693,7247.29,3540.9,0.939084,3.05,684.33,495.73,7.35,0.57
Anhui,12,202202,2022,2,27.4294,6820,3414.64,0.939255,3.5,586.95,731.66,7.54,0.68
Anhui,12,202203,2022,3,33.25025,11051.3,3398.54,0.929107,3.37,322.51,325.69,17.97,7.71
Anhui,12,202204,2022,4,28.67773,14269.3,3688.42,0.921318,3.17,140.46,138.24,22.49,11.87
Anhui,12,202205,2022,5,31.44688,17850.1,3773.95,0.921483,3.25,315.58,300.34,26.14,15.62
Anhui,12,202206,2022,6,34.24556,21741.8,3850.01,0.919929,3.25,512.59,512.75,32.24,22.61
Anhui,12,202207,2022,7,37.85102,25479.7,3888.38,0.921253,1.94,497.12,503.9,33.53,25.12
Anhui,12,202208,2022,8,40.40972,29452.1,3970.19,0.923666,2.5,599.45,590.2,34.09,25.43
Anhui,12,202209,2022,9,32.48891,33694,4067.14,0.920606,3.1,540.53,528.68,28.58,18.66
Anhui,12,202210,2022,10,32.73616,37706.8,4175.07,0.918765,3.12,465.78,472.74,21.51,11.74
Anhui,12,202211,2022,11,31.82463,41915.2,4178.56,0.918268,3.14,334.84,329.41,17.33,9.48
Anhui,12,202212,2022,12,35.39443,46717.1,4077.8,0.919585,3.2,372.34,339.72,7.53,-0.45
Anhui,12,202301,2023,1,32.20595,7025.28,3710.17,0.90739,3.57,922.36,812.35,9.91,-0.12
Anhui,12,202302,2023,2,29.8495,6579.3,3603.21,0.907253,3.24,523.49,623.73,9.28,2.39
Anhui,12,202303,2023,3,34.75164,11004.6,3600.61,0.90516,3.23,581.32,581.34,17.48,7.29
Anhui,12,202304,2023,4,31.79247,15009,3918.44,0.898966,3.14,683.74,663.46,21.04,11.63
Anhui,12,202305,2023,5,34.20959,19129.9,4004.07,0.899543,3.27,650.85,672.32,25.75,17.04
Anhui,12,202306,2023,6,35.63074,23515.8,4072.14,0.902769,2.9,606.3,612.4,29.78,21.08
Anhui,12,202307,2023,7,39.45479,27724.6,4082.95,0.904601,2.92,631.51,646.5,32.1,24.96
Anhui,12,202308,2023,8,39.13846,32159,4157.12,0.907807,3.17,712,708.7,31.98,23.41
Anhui,12,202309,2023,9,34.5525,36850.9,4254.76,0.908584,2.75,645.9,594.55,27.63,20.37
Anhui,12,202310,2023,10,33.54132,41327.2,4359.09,0.908212,3.53,622.14,675.9,24.09,13.8
Anhui,12,202311,2023,11,34.74276,46136.9,4364.95,0.907677,3.53,488.59,489.79,17.07,6.44
Anhui,12,202312,2023,12,38.31078,51532.2,4260.9,0.909282,3.14,486.09,477.29,9.09,0.75
Anhui,12,202401,2024,1,37.57999,7332.03,3840.43,0.885271,3.32,212.56,162.23,8.55,-0.06
Anhui,12,202402,2024,2,31.49535,6835.4,3728.98,0.885002,3.83,828.66,840.99,7.89,0.93
Anhui,12,202403,2024,3,34.67825,11335.4,3724.58,0.911517,3.47,555.79,574.43,16.86,7.42
Anhui,12,202404,2024,4,31.21465,15630.2,4069.58,0.907953,3.11,641.75,645.38,22.26,13.58
Anhui,12,202405,2024,5,32.56738,19928.3,4157.14,0.903115,3.41,695,705.41,27.17,16.68
Anhui,12,202406,2024,6,34.76046,24479.7,4227.64,0.903752,3.71,608.64,616.64,30.2,21.77
Anhui,12,202407,2024,7,38.17365,28862.5,4322.22,0.901193,4.01,632.9,649.08,32.77,25.68
Anhui,12,202408,2024,8,40.04326,33247.6,4358.92,0.903827,4.31,702.2,702.24,34.43,25.57
Anhui,12,202409,2024,9,35.04255,37828.1,4378.38,0.902451,4.61,574.33,561.23,30.09,21.86
Anhui,12,202410,2024,10,31.76679,42417.4,4397.84,0.900791,4.91,689.83,707.94,21.58,13.16
Anhui,12,202411,2024,11,33.51979,47137.2,4417.3,0.89828,5.21,545.86,546.07,16.77,8.61
Anhui,12,202412,2024,12,37.00893,52192.5,4436.76,0.899066,5.51,529.15,523.37,9.19,0.58
Fujian,13,201901,2019,1,15.69429,2596.3,2814.84,0.627188,2.78,371.28,349.61,17.19,9.41
Fujian,13,201902,2019,2,12.09391,7766.7,2731.52,0.597599,3.11,370.67,349.64,17.58,10.88
Fujian,13,201903,2019,3,15.64174,12937.1,2741.45,0.568009,3.44,344.38,327.71,20.49,12.02
Fujian,13,201904,2019,4,15.98172,17661.8,2897.79,0.558377,3.05,318.12,305.8,25.4,17
Fujian,13,201905,2019,5,16.71688,22399.9,2977.35,0.563952,3.44,291.88,283.91,26.86,19.24
Fujian,13,201906,2019,6,16.11155,27484.8,3036.69,0.553937,3.03,265.69,262.06,29.53,23.23
Fujian,13,201907,2019,7,17.12812,32257,3001.18,0.547553,3.14,239.56,240.27,32.03,25.11
Fujian,13,201908,2019,8,19.33092,37101.1,3062.09,0.555317,3.37,213.51,218.54,33.39,24.99
Fujian,13,201909,2019,9,19.32782,42131.7,3145.02,0.566145,3.36,187.55,196.9,32.18,22.42
Fujian,13,201910,2019,10,18.73066,47116,4030.85,0.574368,3.35,161.71,175.35,28.08,19.32
Fujian,13,201911,2019,11,17.84512,52195.9,3999.08,0.580281,3.6,135.99,153.9,23.41,14.3
Fujian,13,201912,2019,12,18.88079,57495.9,3813.11,0.584441,3.6,110.41,132.58,19.09,10.1
Fujian,13,202001,2020,1,12.54726,7156.81,3081.12,0.59956,3.65,310.37,352.43,18.36,9.84
Fujian,13,202002,2020,2,11.73158,6591.2,2919.72,0.59973,3.59,361.17,396.34,18.58,9.89
Fujian,13,202003,2020,3,14.76458,11670.7,2943.37,0.58408,2.87,409.1,437.39,20.26,12.98
Fujian,13,202004,2020,4,15.7815,16651.1,3457.63,0.576814,3.64,449.78,471.4,22.67,13.45
Fujian,13,202005,2020,5,17.22956,21682.8,3622.63,0.576316,3.03,478.78,494.18,29.65,21.11
Fujian,13,202006,2020,6,18.0517,27059.5,3743.89,0.579883,4,491.69,501.54,32.81,24.52
Fujian,13,202007,2020,7,20.43051,32037.7,3710.03,0.595984,3.67,484.11,489.29,34.36,25.57
Fujian,13,202008,2020,8,21.23249,36922.3,3811.62,0.612226,3.46,451.63,453.24,33.65,24.82
Fujian,13,202009,2020,9,20.57337,42182.2,3937.71,0.616928,2.85,389.83,389.22,28.73,21.87
Fujian,13,202010,2020,10,20.30948,47154.5,4273.86,0.615818,3.25,294.3,293.02,25.38,17.58
Fujian,13,202011,2020,11,20.3723,51323.4,4299.64,0.613737,3.46,193.31,192.76,23.48,15.32
Fujian,13,202012,2020,12,21.85184,55952.7,4201.09,0.615427,2.3,187.93,188.31,15.89,9.37
Fujian,13,202101,2021,1,19.60095,8477.5,3633.86,0.600847,4.12,200.01,216.97,16.55,6.38
Fujian,13,202102,2021,2,20.53563,14488.7,3539.33,0.600683,4.15,237.83,238.47,20.83,10.99
Fujian,13,202103,2021,3,14.24628,20147.6,3572.67,0.602965,3.6,233.29,221.49,21.63,13.36
Fujian,13,202104,2021,4,21.55187,25690.1,3952.22,0.606169,3.86,261.7,261.35,24.17,16.2
Fujian,13,202105,2021,5,21.60555,31536.6,4073,0.593564,3.69,291.71,293.78,29.25,21.52
Fujian,13,202106,2021,6,21.20844,37060.2,4153.58,0.587049,3.24,251.45,252.99,30.82,23.71
Fujian,13,202107,2021,7,21.06999,42310.4,4056.41,0.598795,3.99,284.82,285.16,34.09,25.13
Fujian,13,202108,2021,8,22.91356,47879.9,4137.95,0.605604,3.24,206.52,210.73,32.47,24.61
Fujian,13,202109,2021,9,21.46124,53582.5,4260.94,0.613671,3.82,142.02,144.93,33.46,23.8
Fujian,13,202110,2021,10,20.71317,59396,4662.23,0.613791,3.95,224.52,227.13,26.58,19.8
Fujian,13,202111,2021,11,18.53743,65744.9,4683.83,0.611631,3.92,274.41,273.99,20.86,13.18
Fujian,13,202112,2021,12,17.89036,65127.28,4562.91,0.609287,4.29,269.44,271.91,17.5,9.18
Fujian,13,202201,2022,1,19.29585,10158.8,4058.13,0.547722,4.02,349.53,382.49,15.55,9.26
Fujian,13,202202,2022,2,14.66221,16649.9,3913.43,0.54703,3.58,360.56,339.87,13,7.78
Fujian,13,202203,2022,3,22.46404,19432.4,3894.97,0.565895,4.41,172.87,169.9,22.41,13.37
Fujian,13,202204,2022,4,20.13739,23186.1,4169.96,0.549038,4.4,147.52,148.49,24.79,15.5
Fujian,13,202205,2022,5,20.51032,27217.1,4266.65,0.529367,3.61,270.33,273.03,24.88,18.07
Fujian,13,202206,2022,6,20.94016,31920.2,4352.65,0.517777,3.59,295.37,297.92,29.78,22.79
Fujian,13,202207,2022,7,25.06507,36714.7,4360.36,0.530363,0,366.29,369.5,34.87,25.24
Fujian,13,202208,2022,8,27.21015,41534.7,4452.11,0.552331,3.61,329.3,336.16,35.14,25.24
Fujian,13,202209,2022,9,24.93908,46178.2,4560.83,0.563785,4.07,313.61,312.76,32.62,22.8
Fujian,13,202210,2022,10,19.7927,51033,4922.59,0.559925,4.22,343.06,343.68,27.43,18.68
Fujian,13,202211,2022,11,18.90233,56211.1,4926.7,0.556645,3.1,212.41,213.3,23.2,17.22
Fujian,13,202212,2022,12,18.90009,55674.42,4807.91,0.552087,4.39,223.66,234.92,15.02,8.06
Fujian,13,202301,2023,1,19.64171,7910.2,4092.18,0.493295,4.09,435.96,461.69,15.51,8.39
Fujian,13,202302,2023,2,16.34377,12922.2,3974.2,0.492634,4.34,374.22,355.02,17.55,9.77
Fujian,13,202303,2023,3,23.85426,17336.9,3971.34,0.528664,3.97,359.25,360.99,20.81,11.88
Fujian,13,202304,2023,4,20.53447,21926.8,4338.77,0.528762,4.11,414.49,416.83,23.57,16.02
Fujian,13,202305,2023,5,21.1443,26860.2,4433.58,0.528008,3.93,404.49,410.79,28.05,20.2
Fujian,13,202306,2023,6,23.70013,31446.6,4508.95,0.548581,4.21,358.96,362.24,30.97,23.7
Fujian,13,202307,2023,7,24.82145,36299,4480.11,0.563326,4.4,411.19,414.73,33.39,25.31
Fujian,13,202308,2023,8,24.56569,41413.6,4561.49,0.574551,3.9,460.64,468.97,32.49,24.84
Fujian,13,202309,2023,9,21.91483,46287.8,4668.62,0.576118,4.3,358.79,361.95,31.1,23.93
Fujian,13,202310,2023,10,21.68152,51410.3,5035.78,0.575272,4.53,388.31,388.29,25.89,19.33
Fujian,13,202311,2023,11,22.68418,56938.6,5042.54,0.577437,4.91,300.82,301.85,22.94,13.88
Fujian,13,202312,2023,12,23.7487,56350.46,4922.34,0.581598,3.99,310.85,314.43,17.59,9.56
Fujian,13,202401,2024,1,21.01225,4005.9,4208.02,0.588187,4.51,104.14,119.53,16.34,7.91
Fujian,13,202402,2024,2,17.79004,6342,4085.9,0.588261,4.93,488.96,487.48,17.24,9.75
Fujian,13,202403,2024,3,23.61303,8614,4081.08,0.601997,3.63,318.02,309.99,20.15,12.5
Fujian,13,202404,2024,4,20.93319,11093.1,4479.31,0.577614,3.24,356.06,358.85,24.94,18.71
Fujian,13,202405,2024,5,22.43913,13890.5,4575.69,0.568989,4.7,395.16,400.21,26.6,19.33
Fujian,13,202406,2024,6,21.96618,16577.8,4653.27,0.562488,6.16,343.86,347.82,29.27,23.37
Fujian,13,202407,2024,7,23.84446,19310.4,4662.72,0.573285,7.62,392.72,395.87,34.15,25.66
Fujian,13,202408,2024,8,24.7031,22213.2,4702.3,0.584215,9.08,443.79,452.25,33.25,25.19
Fujian,13,202409,2024,9,23.57908,25389.3,4723.3,0.592868,10.54,323.91,324.99,31.71,24.14
Fujian,13,202410,2024,10,22.23546,28933,4744.29,0.588784,12,417.64,418.69,26.65,19.89
Fujian,13,202411,2024,11,21.9278,32706,4765.28,0.585472,13.46,322.14,323.26,22.26,15.2
Fujian,13,202412,2024,12,23.60108,36479,4786.27,0.583991,14.92,317.31,322.19,16.68,8.38
Jiangxi,14,201901,2019,1,14.00655,4288.1,1856.84,0.902968,0.1,324.61,415.97,10.41,4.05
Jiangxi,14,201902,2019,2,10.78294,6895,1801.88,0.886764,1.04,325.44,414.38,10.13,5.18
Jiangxi,14,201903,2019,3,13.06829,9395.6,1808.43,0.87056,2.18,308.05,377.77,17.78,9.95
Jiangxi,14,201904,2019,4,13.25412,12054.4,1873.31,0.864977,2.17,290.68,341.18,23.9,15.47
Jiangxi,14,201905,2019,5,13.62905,15104.1,1924.75,0.866568,2.23,273.33,304.63,26.75,19.01
Jiangxi,14,201906,2019,6,13.40879,17954.5,1963.11,0.86354,2.29,256.01,268.15,29.98,23.15
Jiangxi,14,201907,2019,7,14.57391,20964.7,2014,0.861062,2.23,238.74,231.75,32.14,25.08
Jiangxi,14,201908,2019,8,16.39846,24323.6,2054.87,0.867948,2.31,221.52,195.46,35.02,26.06
Jiangxi,14,201909,2019,9,14.90107,27873.6,2110.53,0.871239,2.51,204.37,159.3,32.37,21.83
Jiangxi,14,201910,2019,10,15.12255,31670.1,2353.9,0.875332,2.55,187.29,123.29,26.59,17.59
Jiangxi,14,201911,2019,11,15.5815,35147.9,2335.35,0.877184,2.7,170.31,87.45,20.62,11.11
Jiangxi,14,201912,2019,12,17.12528,34795.68,2226.75,0.881714,2.52,153.42,51.8,15.1,6.06
Jiangxi,14,202001,2020,1,11.23595,3447.8,1829.49,0.888678,2.17,407.81,257.01,12.1,5.28
Jiangxi,14,202002,2020,2,10.86439,6021.1,1733.65,0.888756,2.27,444.94,325.62,16,7.4
Jiangxi,14,202003,2020,3,12.51405,8604.5,1747.7,0.878645,2.14,479.01,390.86,18.25,11.2
Jiangxi,14,202004,2020,4,13.92992,11207.1,2031.2,0.87239,2.57,505.87,447.27,22.75,12.42
Jiangxi,14,202005,2020,5,15.21648,14242.2,2128.12,0.876947,2.59,521.36,489.35,29.85,20.61
Jiangxi,14,202006,2020,6,14.97524,16993.6,2199.36,0.873004,2.78,521.31,511.61,31.32,24.46
Jiangxi,14,202007,2020,7,16.40303,20004.3,2177.33,0.874854,2.34,501.57,508.58,32.97,25.65
Jiangxi,14,202008,2020,8,18.30646,22859.8,2236.96,0.872241,2.72,457.97,474.78,34.55,25.77
Jiangxi,14,202009,2020,9,17.63675,26569.2,2310.95,0.873344,1.35,386.36,404.71,26.66,20.34
Jiangxi,14,202010,2020,10,17.75237,30600.2,2500.96,0.873178,2.86,282.58,292.9,22.5,15.56
Jiangxi,14,202011,2020,11,19.97937,35011,2516.05,0.874008,2.84,175.73,172.48,19.23,11.78
Jiangxi,14,202012,2020,12,21.79759,5276.8,2458.38,0.878746,2.55,168.57,162.86,10.81,4.57
Jiangxi,14,202101,2021,1,17.63591,8632,2222.37,0.901784,3.13,231.54,176.67,12.39,2.99
Jiangxi,14,202102,2021,2,18.89344,11943,2164.56,0.902043,2.96,247.84,267.42,17.21,9.05
Jiangxi,14,202103,2021,3,13.03537,15300.5,2184.95,0.897258,2.67,207.09,224.86,17.99,11.62
Jiangxi,14,202104,2021,4,16.82915,19265.7,2410.82,0.893282,2.51,252.77,244.35,20.53,14.84
Jiangxi,14,202105,2021,5,17.24253,22714.2,2484.49,0.881831,2.78,276.13,277.2,27.17,19.93
Jiangxi,14,202106,2021,6,16.8095,26410.4,2533.64,0.876339,2.7,247.7,243.93,31.23,23.7
Jiangxi,14,202107,2021,7,17.9579,30379.5,2489.51,0.869137,3.06,261.54,262.05,34.12,25.87
Jiangxi,14,202108,2021,8,18.38466,34667.9,2539.56,0.867653,2.91,213.49,195.66,32.98,25.19
Jiangxi,14,202109,2021,9,18.62461,39278.8,2615.04,0.869078,3.08,257.64,242.73,33.69,23.71
Jiangxi,14,202110,2021,10,18.12412,44307.8,2829.19,0.866554,2.92,339.72,341.93,23.88,16.54
Jiangxi,14,202111,2021,11,16.87799,25260.7,2842.3,0.864537,2.95,191.51,188.06,18.4,9.33
Jiangxi,14,202112,2021,12,17.16319,6213.6,2768.92,0.865493,3.25,243.14,232.26,14.16,4.94
Jiangxi,14,202201,2022,1,18.80954,9847.9,2505.02,0.886697,2.82,433.56,282.73,10.35,4.64
Jiangxi,14,202202,2022,2,13.58675,12201.4,2415.7,0.886936,3,333.95,442.53,7.76,3.07
Jiangxi,14,202203,2022,3,16.41618,15353.4,2404.31,0.860967,3.46,162.73,160.41,21.12,11.38
Jiangxi,14,202204,2022,4,15.79639,18521.3,2564.66,0.844609,3.35,93.59,87.04,23.79,14.06
Jiangxi,14,202205,2022,5,15.62727,21159.8,2624.13,0.833535,3.33,158.15,150.6,25.31,17.31
Jiangxi,14,202206,2022,6,15.45201,24489.2,2677.02,0.816013,3.04,297.4,296.57,30.59,23.04
Jiangxi,14,202207,2022,7,17.79913,28013.8,2678.24,0.816969,0.11,306.79,303.63,35,25.89
Jiangxi,14,202208,2022,8,19.15725,31577.1,2734.59,0.825747,2.7,316.34,301.68,36.39,26.25
Jiangxi,14,202209,2022,9,17.63109,35508,2801.37,0.82896,3.21,231.69,221.76,31.77,21.62
Jiangxi,14,202210,2022,10,17.39747,39876.5,2972.93,0.83055,3.39,281.23,281.87,24.83,15.49
Jiangxi,14,202211,2022,11,18.54637,22619.4,2975.41,0.834208,2.28,190.71,182.87,19.97,13.42
Jiangxi,14,202212,2022,12,19.97043,5362.3,2903.66,0.837945,3.22,209.4,189.32,9.72,2.82
Jiangxi,14,202301,2023,1,16.61617,8670.7,2483.74,0.850656,3.71,556.73,458.02,11.28,3.38
Jiangxi,14,202302,2023,2,14.47536,11873.9,2412.13,0.850799,3.43,306.35,373.43,12.01,5.76
Jiangxi,14,202303,2023,3,18.05634,14904.5,2410.39,0.856749,3.11,315.84,305.86,18.5,10.26
Jiangxi,14,202304,2023,4,16.48855,18325.5,2615.18,0.8443,3.19,399.7,377.74,22.19,14.77
Jiangxi,14,202305,2023,5,17.33266,21490.6,2672.33,0.837351,3.36,360.22,370.4,27.53,19.72
Jiangxi,14,202306,2023,6,17.68265,25093.3,2717.76,0.84028,3.45,336.65,343.13,30.27,23.31
Jiangxi,14,202307,2023,7,19.05808,28951.8,2708.72,0.840867,3.38,372.48,374.04,33.81,26.09
Jiangxi,14,202308,2023,8,18.40041,32791.7,2757.93,0.843955,3.37,425.8,403.52,32.61,24.63
Jiangxi,14,202309,2023,9,17.21709,37096.1,2822.7,0.841846,3.34,390.25,342.17,30.18,23.1
Jiangxi,14,202310,2023,10,16.44351,41632.1,2983.2,0.83986,3.92,370.75,408.05,24.37,16.81
Jiangxi,14,202311,2023,11,17.41923,27553.45,2987.21,0.840447,4,276.07,269.27,20,10.43
Jiangxi,14,202312,2023,12,19.13972,13474.8,2916,0.84308,2.9,279.73,270.96,12.84,4.68
Jiangxi,14,202401,2024,1,17.45481,21323.8,2499.65,0.863392,3.46,142.85,88.63,12,4.41
Jiangxi,14,202402,2024,2,14.73931,29477.1,2427.11,0.86362,3.59,536.73,540.9,11.02,4.86
Jiangxi,14,202403,2024,3,17.37761,36999.7,2424.24,0.845554,3.44,299.9,299.3,18.9,10.96
Jiangxi,14,202404,2024,4,15.7372,45100.1,2655.32,0.830397,2.87,345.22,344.56,23.35,17.65
Jiangxi,14,202405,2024,5,16.53499,51180,2712.46,0.820641,3.69,386.11,383.32,27.02,19.27
Jiangxi,14,202406,2024,6,16.15588,58457.7,2758.45,0.810597,4.51,348.29,348.44,28.17,22.81
Jiangxi,14,202407,2024,7,17.65832,66131.1,2801.67,0.804185,5.33,379.59,380.54,34.85,26.81
Jiangxi,14,202408,2024,8,17.69111,71554.4,2825.45,0.810689,6.15,429.29,407.4,34.67,25.95
Jiangxi,14,202409,2024,9,18.00202,76879.4,2838.07,0.815336,6.97,331.31,317.22,32.46,24.28
Jiangxi,14,202410,2024,10,16.80057,84633.6,2850.68,0.81365,7.79,416.16,418.14,24.17,16.56
Jiangxi,14,202411,2024,11,17.35282,47996.7,2863.29,0.812181,8.61,299.19,292.06,19.64,11.97
Jiangxi,14,202412,2024,12,19.55494,11359.8,2875.91,0.817065,9.43,283.54,276.84,12.56,4.38
Shandong,15,201901,2019,1,87.59007,18874,6972.91,0.944331,2.07,700.36,714.21,5.07,-4.46
Shandong,15,201902,2019,2,69.47929,25423.2,6766.51,0.935217,2.14,699.96,713.62,6.28,-2.41
Shandong,15,201903,2019,3,78.14678,32172,6791.12,0.926103,2.21,647.14,657.31,15.51,3.87
